Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-23 09:15:00+05:30,146.39999389648438,146.5,146.3000030517578,146.3000030517578,146.3000030517578,0
2024-02-23 09:16:00+05:30,146.39999389648438,146.4499969482422,146.3000030517578,146.3000030517578,146.3000030517578,220825
2024-02-23 09:17:00+05:30,146.3000030517578,146.39999389648438,146.25,146.39999389648438,146.39999389648438,301686
2024-02-23 09:18:00+05:30,146.39999389648438,146.5500030517578,146.35000610351562,146.5,146.5,192285
2024-02-23 09:19:00+05:30,146.5,146.60000610351562,146.39999389648438,146.39999389648438,146.39999389648438,167752
2024-02-23 09:20:00+05:30,146.3000030517578,146.3000030517578,146.0500030517578,146.0500030517578,146.0500030517578,192375
2024-02-23 09:21:00+05:30,146.10000610351562,146.10000610351562,145.85000610351562,146.0,146.0,294300
2024-02-23 09:22:00+05:30,146.10000610351562,146.10000610351562,146.0,146.10000610351562,146.10000610351562,116367
2024-02-23 09:23:00+05:30,146.0,146.1999969482422,146.0,146.1999969482422,146.1999969482422,161883
2024-02-23 09:24:00+05:30,146.25,146.3000030517578,146.1999969482422,146.3000030517578,146.3000030517578,91145
2024-02-23 09:25:00+05:30,146.4499969482422,146.64999389648438,146.3000030517578,146.5500030517578,146.5500030517578,362902
2024-02-23 09:26:00+05:30,146.5500030517578,146.64999389648438,146.4499969482422,146.60000610351562,146.60000610351562,173299
2024-02-23 09:27:00+05:30,146.5,146.60000610351562,146.4499969482422,146.5,146.5,103750
2024-02-23 09:28:00+05:30,146.4499969482422,146.5,146.39999389648438,146.4499969482422,146.4499969482422,190633
2024-02-23 09:29:00+05:30,146.4499969482422,146.5,146.35000610351562,146.35000610351562,146.35000610351562,116952
2024-02-23 09:30:00+05:30,146.4499969482422,146.5500030517578,146.39999389648438,146.5500030517578,146.5500030517578,86126
2024-02-23 09:31:00+05:30,146.5500030517578,146.64999389648438,146.5500030517578,146.64999389648438,146.64999389648438,115418
2024-02-23 09:32:00+05:30,146.64999389648438,146.64999389648438,146.39999389648438,146.39999389648438,146.39999389648438,87705
2024-02-23 09:33:00+05:30,146.39999389648438,146.5,146.25,146.25,146.25,136253
2024-02-23 09:34:00+05:30,146.25,146.39999389648438,146.0500030517578,146.3000030517578,146.3000030517578,169801
2024-02-23 09:35:00+05:30,146.39999389648438,146.4499969482422,146.3000030517578,146.3000030517578,146.3000030517578,90293
2024-02-23 09:36:00+05:30,146.35000610351562,146.4499969482422,146.35000610351562,146.39999389648438,146.39999389648438,43262
2024-02-23 09:37:00+05:30,146.35000610351562,146.5,146.35000610351562,146.4499969482422,146.4499969482422,59206
2024-02-23 09:38:00+05:30,146.4499969482422,146.5,146.4499969482422,146.5,146.5,62553
2024-02-23 09:39:00+05:30,146.5,146.60000610351562,146.39999389648438,146.5500030517578,146.5500030517578,115025
2024-02-23 09:40:00+05:30,146.5,146.60000610351562,146.4499969482422,146.60000610351562,146.60000610351562,135564
2024-02-23 09:41:00+05:30,146.5500030517578,146.85000610351562,146.5,146.85000610351562,146.85000610351562,241548
2024-02-23 09:42:00+05:30,146.85000610351562,146.85000610351562,146.6999969482422,146.8000030517578,146.8000030517578,115342
2024-02-23 09:43:00+05:30,146.85000610351562,146.85000610351562,146.75,146.75,146.75,162284
2024-02-23 09:44:00+05:30,146.75,146.89999389648438,146.75,146.85000610351562,146.85000610351562,132686
2024-02-23 09:45:00+05:30,146.85000610351562,146.89999389648438,146.75,146.89999389648438,146.89999389648438,220405
2024-02-23 09:46:00+05:30,146.89999389648438,146.89999389648438,146.75,146.85000610351562,146.85000610351562,108210
