Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-23 09:15:00+05:30,1131.75,1131.75,1121.800048828125,1123.0,1123.0,0
2024-02-23 09:16:00+05:30,1123.050048828125,1131.199951171875,1123.0,1131.199951171875,1131.199951171875,35915
2024-02-23 09:17:00+05:30,1130.5999755859375,1130.5999755859375,1126.3499755859375,1128.0,1128.0,36716
2024-02-23 09:18:00+05:30,1128.5999755859375,1128.949951171875,1126.8499755859375,1127.4000244140625,1127.4000244140625,20220
2024-02-23 09:19:00+05:30,1127.4000244140625,1127.75,1125.1500244140625,1127.550048828125,1127.550048828125,16915
2024-02-23 09:20:00+05:30,1127.199951171875,1127.75,1123.5999755859375,1123.5999755859375,1123.5999755859375,37692
2024-02-23 09:21:00+05:30,1123.3499755859375,1123.5999755859375,1122.1500244140625,1122.800048828125,1122.800048828125,28917
2024-02-23 09:22:00+05:30,1122.550048828125,1124.699951171875,1122.550048828125,1124.0,1124.0,15348
2024-02-23 09:23:00+05:30,1123.800048828125,1124.199951171875,1122.550048828125,1123.0999755859375,1123.0999755859375,28226
2024-02-23 09:24:00+05:30,1123.0999755859375,1123.25,1121.800048828125,1122.4000244140625,1122.4000244140625,51530
2024-02-23 09:25:00+05:30,1122.4000244140625,1122.4000244140625,1120.9000244140625,1121.699951171875,1121.699951171875,51359
2024-02-23 09:26:00+05:30,1122.0,1122.0,1118.8499755859375,1119.800048828125,1119.800048828125,64532
2024-02-23 09:27:00+05:30,1119.550048828125,1120.0,1115.550048828125,1117.0,1117.0,70868
2024-02-23 09:28:00+05:30,1116.5999755859375,1119.949951171875,1116.5999755859375,1119.949951171875,1119.949951171875,24822
2024-02-23 09:29:00+05:30,1119.75,1120.8499755859375,1119.0999755859375,1119.300048828125,1119.300048828125,51787
2024-02-23 09:30:00+05:30,1119.300048828125,1121.4000244140625,1118.199951171875,1121.300048828125,1121.300048828125,36862
2024-02-23 09:31:00+05:30,1121.25,1121.9000244140625,1120.6500244140625,1121.050048828125,1121.050048828125,25710
2024-02-23 09:32:00+05:30,1121.0,1121.25,1118.550048828125,1119.050048828125,1119.050048828125,25818
2024-02-23 09:33:00+05:30,1119.5,1121.0999755859375,1118.8499755859375,1120.4000244140625,1120.4000244140625,23334
2024-02-23 09:34:00+05:30,1120.800048828125,1121.050048828125,1120.199951171875,1121.0,1121.0,11449
2024-02-23 09:35:00+05:30,1121.0,1121.75,1119.1500244140625,1119.449951171875,1119.449951171875,12465
2024-02-23 09:36:00+05:30,1119.0999755859375,1120.449951171875,1118.949951171875,1119.75,1119.75,19768
2024-02-23 09:37:00+05:30,1119.699951171875,1120.0,1118.75,1119.050048828125,1119.050048828125,13223
