Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-23 09:15:00+05:30,1338.449951171875,1338.449951171875,1335.1500244140625,1335.1500244140625,1335.1500244140625,0
2024-02-23 09:16:00+05:30,1336.300048828125,1342.0,1335.550048828125,1341.6500244140625,1341.6500244140625,45130
2024-02-23 09:17:00+05:30,1342.449951171875,1342.449951171875,1338.699951171875,1340.25,1340.25,28073
2024-02-23 09:18:00+05:30,1339.949951171875,1341.0,1339.25,1339.800048828125,1339.800048828125,15716
2024-02-23 09:19:00+05:30,1339.75,1339.75,1336.5,1337.0,1337.0,9834
2024-02-23 09:20:00+05:30,1337.5999755859375,1337.5999755859375,1333.3499755859375,1335.25,1335.25,23787
2024-02-23 09:21:00+05:30,1336.0,1337.5999755859375,1335.199951171875,1337.1500244140625,1337.1500244140625,8487
2024-02-23 09:22:00+05:30,1336.75,1338.550048828125,1336.699951171875,1338.0,1338.0,5298
2024-02-23 09:23:00+05:30,1338.0,1338.0,1337.0,1337.5999755859375,1337.5999755859375,7677
2024-02-23 09:24:00+05:30,1337.699951171875,1337.8499755859375,1335.75,1336.199951171875,1336.199951171875,6370
2024-02-23 09:25:00+05:30,1336.25,1337.25,1335.5,1337.0999755859375,1337.0999755859375,6491
2024-02-23 09:26:00+05:30,1337.0999755859375,1338.550048828125,1336.4000244140625,1337.5,1337.5,6097
2024-02-23 09:27:00+05:30,1337.550048828125,1338.050048828125,1335.199951171875,1337.300048828125,1337.300048828125,3286
2024-02-23 09:28:00+05:30,1337.0,1337.300048828125,1335.050048828125,1336.0,1336.0,6138
2024-02-23 09:29:00+05:30,1335.449951171875,1336.0,1332.699951171875,1333.550048828125,1333.550048828125,19195
2024-02-23 09:30:00+05:30,1333.699951171875,1334.699951171875,1333.199951171875,1334.449951171875,1334.449951171875,4514
2024-02-23 09:31:00+05:30,1334.449951171875,1336.800048828125,1334.050048828125,1336.6500244140625,1336.6500244140625,5167
2024-02-23 09:32:00+05:30,1336.1500244140625,1337.0,1335.5,1336.9000244140625,1336.9000244140625,6910
2024-02-23 09:33:00+05:30,1336.4000244140625,1336.550048828125,1335.0999755859375,1336.5,1336.5,3888
2024-02-23 09:34:00+05:30,1336.5,1336.6500244140625,1335.0,1335.800048828125,1335.800048828125,4911
2024-02-23 09:35:00+05:30,1335.6500244140625,1336.5999755859375,1335.6500244140625,1335.949951171875,1335.949951171875,2821
2024-02-23 09:36:00+05:30,1335.5,1338.0999755859375,1335.5,1338.0999755859375,1338.0999755859375,5191
2024-02-23 09:37:00+05:30,1338.0999755859375,1339.6500244140625,1338.0999755859375,1338.699951171875,1338.699951171875,7046
2024-02-23 09:38:00+05:30,1338.550048828125,1339.699951171875,1338.550048828125,1339.0,1339.0,3446
2024-02-23 09:39:00+05:30,1339.300048828125,1341.3499755859375,1338.550048828125,1341.0,1341.0,11132
2024-02-23 09:40:00+05:30,1341.0,1341.0,1339.4000244140625,1340.1500244140625,1340.1500244140625,2165
2024-02-23 09:41:00+05:30,1340.5,1340.699951171875,1339.4000244140625,1340.699951171875,1340.699951171875,2992
2024-02-23 09:42:00+05:30,1340.1500244140625,1341.0,1338.800048828125,1340.5,1340.5,5878
2024-02-23 09:43:00+05:30,1340.0999755859375,1340.6500244140625,1340.0,1340.4000244140625,1340.4000244140625,1792
2024-02-23 09:44:00+05:30,1340.4000244140625,1340.4000244140625,1338.699951171875,1338.699951171875,1338.699951171875,5329
2024-02-23 09:45:00+05:30,1338.699951171875,1339.0,1338.0,1339.0,1339.0,4702
2024-02-23 09:46:00+05:30,1338.949951171875,1339.0,1336.0,1336.0,1336.0,15220
2024-02-23 09:47:00+05:30,1336.0,1336.0,1335.5,1335.800048828125,1335.800048828125,2297
2024-02-23 09:48:00+05:30,1334.3499755859375,1335.5,1334.3499755859375,1335.25,1335.25,4623
2024-02-23 09:49:00+05:30,1335.25,1335.449951171875,1334.0,1334.5,1334.5,1404
2024-02-23 09:50:00+05:30,1334.550048828125,1334.8499755859375,1334.0,1334.8499755859375,1334.8499755859375,11486
2024-02-23 09:51:00+05:30,1334.5999755859375,1335.25,1334.5,1334.6500244140625,1334.6500244140625,3762
2024-02-23 09:52:00+05:30,1334.75,1335.6500244140625,1334.0999755859375,1335.0,1335.0,5952
2024-02-23 09:53:00+05:30,1335.0,1335.550048828125,1334.0,1334.0,1334.0,3425
2024-02-23 09:54:00+05:30,1334.3499755859375,1335.0,1334.0,1334.5,1334.5,1535
2024-02-23 09:55:00+05:30,1335.75,1335.75,1334.800048828125,1335.699951171875,1335.699951171875,2230
2024-02-23 09:56:00+05:30,1335.699951171875,1336.0,1333.75,1334.449951171875,1334.449951171875,5531
